order_id,order_date,customer_id,country,city,channel,category,subcategory,unit_price,quantity,discount,revenue,cost
O1639,2024-05-14 16:00:00,C10325,USA,Seattle,Web,Sports,Sports Sub2,22.1,3,0.0,66.31,37.88
O1640,2024-05-27 08:00:00,C10446,Australia,Melbourne,Web,Home,Home Sub2,78.32,1,0.31,54.14,53.76
O1641,2024-09-29 15:00:00,C10654,Germany,Munich,Web,Electronics,Electronics Sub1,194.67,2,0.08,358.17,262.89
O1642,2025-01-15 13:00:00,C10910,France,Paris,Web,Electronics,Electronics Sub5,190.3,2,0.0,380.6,213.14
O1643,2025-02-04 11:00:00,C11043,France,Marseille,Web,Fashion,Fashion Sub1,10.0,1,0.0,10.0,6.98
O1644,2025-03-25 22:00:00,C10976,Brazil,Rio de Janeiro,Web,Beauty,Beauty Sub5,98.94,3,0.35,192.93,194.57
O1645,2025-03-22 15:00:00,C10049,UK,Leeds,Web,Beauty,Beauty Sub3,98.89,2,0.0,197.77,130.17
O1646,2025-06-23 17:00:00,C10950,France,Marseille,Web,Beauty,Beauty Sub4,193.35,2,0.04,369.57,227.63
O1647,2024-12-07 12:00:00,C10660,UK,Manchester,Retail,Electronics,Electronics Sub1,118.92,2,0.1,215.03,148.61
O1648,2025-09-14 15:00:00,C10676,France,Lyon,Retail,Beauty,Beauty Sub1,168.98,5,0.0,844.91,657.49
O1649,2025-03-01 06:00:00,C10855,France,Marseille,Web,Electronics,Electronics Sub3,164.73,1,0.0,164.73,98.54
O1650,2025-07-10 05:00:00,C11253,Netherlands,Amsterdam,Web,Electronics,Electronics Sub3,35.65,2,0.0,71.29,43.38
O1651,2024-07-03 13:00:00,C10023,Australia,Melbourne,Web,Home,Home Sub5,125.0,3,0.0,375.01,224.88
O1652,2025-02-18 09:00:00,C10054,India,Hyderabad,Web,Home,Home Sub3,56.08,1,0.0,56.08,36.1
O1653,2025-01-20 13:00:00,C11156,Canada,Toronto,Mobile App,Beauty,Beauty Sub1,23.36,2,0.02,45.86,25.89
O1654,2024-11-12 06:00:00,C10126,Brazil,São Paulo,Web,Home,Home Sub4,52.89,1,0.0,52.89,39.03
O1655,2025-09-24 09:00:00,C11334,UK,Bristol,Mobile App,Fashion,Fashion Sub4,172.1,2,0.0,344.2,221.65
O1656,2024-12-26 01:00:00,C11025,Australia,Brisbane,Mobile App,Fashion,Fashion Sub3,157.02,1,0.11,139.12,106.25
O1657,2024-02-06 23:00:00,C11038,UK,London,Mobile App,Fashion,Fashion Sub5,26.32,2,0.0,52.63,41.53
O1658,2024-10-27 10:00:00,C10743,Australia,Sydney,Web,Fashion,Fashion Sub3,99.07,1,0.08,91.13,56.44
O1659,2025-05-23 01:00:00,C10871,UK,Manchester,Web,Electronics,Electronics Sub1,154.06,3,0.24,353.35,290.91
O1660,2025-08-22 23:00:00,C10360,Sweden,Gothenburg,Mobile App,Fashion,Fashion Sub5,183.97,3,0.15,470.53,365.38
O1661,2024-12-02 16:00:00,C10534,France,Lyon,Mobile App,Sports,Sports Sub4,99.74,3,0.0,299.21,178.05
O1662,2024-08-02 18:00:00,C10134,Canada,Vancouver,Mobile App,Sports,Sports Sub5,289.38,3,0.12,763.82,542.21
O1663,2025-06-13 03:00:00,C11131,France,Marseille,Web,Fashion,Fashion Sub1,98.38,1,0.0,98.38,54.56
O1664,2024-07-10 14:00:00,C11059,Germany,Berlin,Marketplace,Electronics,Electronics Sub5,97.47,3,0.13,254.0,214.1
O1665,2024-06-04 19:00:00,C10106,Australia,Brisbane,Web,Sports,Sports Sub5,224.17,1,0.0,224.17,128.95
O1666,2024-07-16 22:00:00,C10019,Germany,Munich,Mobile App,Beauty,Beauty Sub4,38.58,3,0.16,97.02,72.33
O1667,2024-09-01 18:00:00,C10401,Australia,Brisbane,Retail,Fashion,Fashion Sub3,290.81,2,0.08,536.35,423.45
O1668,2024-06-02 20:00:00,C11026,Australia,Brisbane,Mobile App,Fashion,Fashion Sub1,146.95,1,0.12,128.63,89.89
O1669,2025-05-28 21:00:00,C10031,India,Hyderabad,Web,Home,Home Sub5,173.36,4,0.0,693.43,531.28
O1670,2024-06-28 13:00:00,C10317,Germany,Hamburg,Retail,Sports,Sports Sub1,147.37,1,0.1,132.25,89.13
O1671,2024-03-22 03:00:00,C10766,Brazil,São Paulo,Web,Electronics,Electronics Sub5,58.66,1,0.0,58.66,46.11
O1672,2025-07-14 03:00:00,C10273,Canada,Montreal,Mobile App,Home,Home Sub3,124.66,4,0.0,498.63,290.22
O1673,2025-08-31 18:00:00,C10274,Sweden,Gothenburg,Web,Fashion,Fashion Sub5,13.82,1,0.04,13.23,8.64
O1674,2024-01-11 15:00:00,C10598,Germany,Hamburg,Retail,Sports,Sports Sub2,76.21,2,0.12,133.85,100.25
O1675,2024-01-16 23:00:00,C10630,Brazil,Brasília,Retail,Home,Home Sub1,162.46,4,0.1,587.35,502.39
O1676,2025-01-12 04:00:00,C11194,Netherlands,Rotterdam,Retail,Electronics,Electronics Sub3,10.0,5,0.0,50.0,27.6
O1677,2024-10-12 05:00:00,C10388,France,Paris,Retail,Fashion,Fashion Sub2,254.2,1,0.0,254.2,157.95
O1678,2024-08-31 21:00:00,C11093,USA,San Francisco,Web,Home,Home Sub1,10.0,2,0.0,20.0,15.06
O1679,2024-04-18 22:00:00,C10642,Canada,Vancouver,Mobile App,Electronics,Electronics Sub1,260.63,1,0.02,254.74,163.3
O1680,2024-03-17 16:00:00,C10632,France,Marseille,Mobile App,Home,Home Sub4,230.58,1,0.0,230.58,166.49
O1681,2024-11-23 04:00:00,C10602,USA,San Francisco,Web,Sports,Sports Sub1,74.74,1,0.1,67.27,46.46
O1682,2024-05-20 23:00:00,C10477,Brazil,São Paulo,Retail,Electronics,Electronics Sub1,139.95,2,0.0,279.89,178.44
O1683,2024-04-04 03:00:00,C10165,Germany,Berlin,Web,Beauty,Beauty Sub1,211.66,1,0.0,211.66,157.55
O1684,2024-01-01 21:00:00,C11387,Germany,Munich,Marketplace,Electronics,Electronics Sub3,101.19,1,0.0,101.19,71.94
O1685,2024-11-06 21:00:00,C10198,Brazil,Brasília,Web,Sports,Sports Sub5,89.67,3,0.0,269.0,194.57
O1686,2025-03-12 22:00:00,C11247,USA,Austin,Retail,Beauty,Beauty Sub2,124.63,3,0.0,373.9,283.05
O1687,2025-02-05 17:00:00,C10048,UK,Manchester,Mobile App,Beauty,Beauty Sub5,125.04,2,0.0,250.07,188.79
O1688,2025-03-07 10:00:00,C10097,France,Lyon,Marketplace,Electronics,Electronics Sub2,81.85,1,0.11,73.25,45.91
O1689,2025-04-01 03:00:00,C10881,Canada,Montreal,Web,Electronics,Electronics Sub1,191.71,5,0.07,894.08,596.39
O1690,2025-02-11 00:00:00,C11020,Brazil,Brasília,Marketplace,Beauty,Beauty Sub2,82.2,1,0.0,82.2,58.43
O1691,2025-01-23 09:00:00,C10249,Brazil,Rio de Janeiro,Web,Sports,Sports Sub2,201.13,1,0.0,201.13,135.1
O1692,2024-04-08 00:00:00,C10419,Brazil,Rio de Janeiro,Web,Electronics,Electronics Sub1,10.0,4,0.0,40.0,24.72
O1693,2024-12-07 11:00:00,C10300,USA,San Francisco,Web,Sports,Sports Sub4,149.49,4,0.19,485.29,396.18
O1694,2025-05-16 04:00:00,C11364,Australia,Melbourne,Web,Fashion,Fashion Sub1,136.88,3,0.0,410.63,241.09
O1695,2024-06-24 20:00:00,C10956,Sweden,Stockholm,Web,Electronics,Electronics Sub3,159.16,2,0.0,318.32,207.58
O1696,2025-03-15 00:00:00,C10509,India,Hyderabad,Marketplace,Electronics,Electronics Sub5,248.53,1,0.0,248.53,165.44
O1697,2025-04-19 04:00:00,C11143,Canada,Montreal,Web,Fashion,Fashion Sub1,29.61,1,0.0,29.61,16.57
O1698,2025-08-08 21:00:00,C11010,France,Marseille,Web,Sports,Sports Sub1,93.37,1,0.0,93.17,53.98
O1699,2024-07-20 04:00:00,C10613,Australia,Melbourne,Retail,Fashion,Fashion Sub2,99.61,2,0.15,169.37,137.06
O1700,2024-10-26 06:00:00,C11119,India,Hyderabad,Retail,Home,Home Sub1,121.09,1,0.13,104.76,87.8
O1701,2025-05-25 03:00:00,C10253,Canada,Calgary,Mobile App,Beauty,Beauty Sub1,96.49,2,0.17,160.13,133.03
O1702,2024-02-05 06:00:00,C10830,USA,Chicago,Web,Electronics,Electronics Sub4,167.19,1,0.04,161.19,94.78
O1703,2024-04-16 20:00:00,C11286,India,Delhi,Mobile App,Electronics,Electronics Sub5,156.57,4,0.02,614.35,435.98
O1704,2025-01-18 10:00:00,C10576,Brazil,Brasília,Web,Beauty,Beauty Sub5,47.43,2,0.0,94.85,72.71
O1705,2024-04-19 06:00:00,C10547,Australia,Melbourne,Retail,Fashion,Fashion Sub4,10.82,1,0.05,10.33,6.63
O1706,2024-08-09 15:00:00,C11325,France,Paris,Mobile App,Electronics,Electronics Sub3,44.77,5,0.0,223.85,123.38
O1707,2024-11-16 07:00:00,C10220,Canada,Vancouver,Mobile App,Fashion,Fashion Sub4,130.11,1,0.04,124.64,100.16
O1708,2025-05-27 15:00:00,C10504,Germany,Hamburg,Web,Electronics,Electronics Sub3,95.23,1,0.0,95.23,58.81
O1709,2024-01-16 21:00:00,C10738,USA,New York,Marketplace,Sports,Sports Sub4,10.0,3,0.02,29.42,17.88
O1710,2025-10-15 23:00:00,C11232,Australia,Sydney,Mobile App,Beauty,Beauty Sub3,82.75,1,0.0,82.75,50.63
O1711,2024-12-27 11:00:00,C11386,Netherlands,Rotterdam,Mobile App,Home,Home Sub3,182.85,3,0.0,548.56,430.07
O1712,2024-01-30 17:00:00,C11197,UK,London,Web,Fashion,Fashion Sub4,10.0,3,0.03,29.23,17.05
O1713,2024-11-30 18:00:00,C10693,Australia,Melbourne,Marketplace,Fashion,Fashion Sub4,205.97,2,0.2,331.45,270.75
O1714,2025-03-27 12:00:00,C10342,India,Hyderabad,Web,Fashion,Fashion Sub5,35.29,1,0.01,34.86,21.09
O1715,2024-01-05 20:00:00,C10253,Netherlands,Utrecht,Retail,Sports,Sports Sub4,195.12,3,0.0,585.37,406.19
O1716,2025-10-25 18:00:00,C11291,Canada,Vancouver,Web,Sports,Sports Sub4,10.0,1,0.05,9.52,7.28
O1717,2025-10-13 16:00:00,C10066,Sweden,Gothenburg,Mobile App,Fashion,Fashion Sub5,166.76,2,0.14,288.45,214.56
O1718,2025-09-02 20:00:00,C10408,Canada,Toronto,Web,Fashion,Fashion Sub1,121.41,2,0.0,242.81,153.75
O1719,2025-10-20 01:00:00,C10006,India,Bengaluru,Mobile App,Home,Home Sub2,224.59,4,0.05,855.66,696.37
O1720,2024-10-17 13:00:00,C10389,Germany,Hamburg,Marketplace,Electronics,Electronics Sub2,290.92,3,0.06,823.8,629.84
O1721,2024-08-27 12:00:00,C10057,Germany,Berlin,Mobile App,Electronics,Electronics Sub4,128.54,1,0.15,109.2,83.96
O1722,2025-05-31 17:00:00,C10113,Australia,Brisbane,Mobile App,Sports,Sports Sub2,93.65,2,0.0,187.3,146.79
O1723,2025-08-06 19:00:00,C10989,France,Lyon,Marketplace,Beauty,Beauty Sub2,86.96,1,0.0,86.96,57.63
O1724,2025-10-29 15:00:00,C11266,Netherlands,Amsterdam,Mobile App,Fashion,Fashion Sub3,129.63,2,0.07,240.5,201.02
O1725,2025-08-25 14:00:00,C11075,Sweden,Stockholm,Web,Fashion,Fashion Sub2,243.13,2,0.07,451.87,317.79
O1726,2024-02-01 05:00:00,C10777,Brazil,Rio de Janeiro,Web,Home,Home Sub2,117.57,2,0.11,209.78,153.31
O1727,2024-06-03 18:00:00,C11152,France,Lyon,Mobile App,Fashion,Fashion Sub1,19.52,2,0.15,33.35,25.26
O1728,2024-12-05 09:00:00,C10546,Australia,Sydney,Retail,Electronics,Electronics Sub4,40.12,3,0.0,120.35,78.84
O1729,2024-07-22 01:00:00,C11173,UK,London,Web,Sports,Sports Sub5,96.66,1,0.35,62.83,56.45
O1730,2024-10-25 23:00:00,C10698,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub3,201.4,1,0.0,201.4,118.57
O1731,2024-09-17 06:00:00,C10798,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub2,201.69,3,0.0,605.08,423.95
O1732,2024-09-10 15:00:00,C11248,Brazil,Rio de Janeiro,Mobile App,Fashion,Fashion Sub5,127.23,2,0.0,254.47,161.31
O1733,2024-02-01 11:00:00,C10916,UK,Leeds,Marketplace,Electronics,Electronics Sub5,165.87,3,0.0,497.62,289.22
O1734,2025-03-06 01:00:00,C11203,France,Marseille,Mobile App,Beauty,Beauty Sub4,234.74,4,0.16,786.53,604.98
O1735,2024-02-01 15:00:00,C10922,France,Paris,Mobile App,Sports,Sports Sub5,219.9,3,0.0,659.69,405.86
O1736,2024-05-20 18:00:00,C10758,India,Bengaluru,Mobile App,Beauty,Beauty Sub1,149.35,4,0.05,564.7,428.82
O1737,2025-05-31 02:00:00,C11344,Canada,Vancouver,Web,Sports,Sports Sub3,82.66,1,0.05,78.69,49.52
O1738,2024-06-01 22:00:00,C11081,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub1,124.14,2,0.26,182.71,147.55
O1739,2024-02-14 14:00:00,C10495,Brazil,Rio de Janeiro,Web,Fashion,Fashion Sub3,74.72,4,0.0,298.87,167.31
O1740,2025-07-06 06:00:00,C11301,Canada,Vancouver,Web,Fashion,Fashion Sub5,98.52,1,0.0,98.52,71.73
O1741,2025-04-16 15:00:00,C11258,India,Delhi,Mobile App,Beauty,Beauty Sub4,174.0,2,0.0,348.01,198.73
O1742,2024-05-14 04:00:00,C11119,Germany,Berlin,Mobile App,Home,Home Sub5,19.97,4,0.18,65.4,49.58
O1743,2024-05-07 22:00:00,C10801,Brazil,São Paulo,Web,Fashion,Fashion Sub3,246.26,1,0.02,242.35,189.38
O1744,2025-05-27 14:00:00,C10815,India,Hyderabad,Mobile App,Sports,Sports Sub4,320.23,2,0.0,640.46,476.82
O1745,2025-01-14 07:00:00,C10401,Germany,Berlin,Web,Electronics,Electronics Sub5,116.76,5,0.0,583.79,322.06
O1746,2025-06-25 22:00:00,C11345,Canada,Toronto,Mobile App,Fashion,Fashion Sub1,10.0,3,0.0,30.0,22.75
O1747,2025-01-15 18:00:00,C11133,France,Lyon,Web,Electronics,Electronics Sub1,92.16,3,0.0,276.49,178.73
O1748,2025-08-18 14:00:00,C10959,India,Hyderabad,Mobile App,Sports,Sports Sub3,140.7,2,0.0,281.4,185.72
O1749,2024-11-18 04:00:00,C11147,Brazil,Rio de Janeiro,Mobile App,Beauty,Beauty Sub1,272.98,2,0.12,478.05,352.58
O1750,2024-08-28 17:00:00,C10115,Netherlands,Rotterdam,Retail,Sports,Sports Sub4,96.1,1,0.0,96.1,61.69
O1751,2025-10-28 03:00:00,C10113,France,Lyon,Web,Electronics,Electronics Sub4,57.89,1,0.0,57.89,37.1
O1752,2025-07-21 03:00:00,C11058,France,Paris,Retail,Fashion,Fashion Sub5,126.62,5,0.24,478.91,366.89
O1753,2024-07-24 08:00:00,C10367,UK,Bristol,Marketplace,Fashion,Fashion Sub3,272.9,4,0.0,1091.59,761.16
O1754,2024-06-17 02:00:00,C11213,Canada,Montreal,Mobile App,Sports,Sports Sub4,183.56,1,0.05,173.86,119.17
O1755,2025-07-25 18:00:00,C10464,France,Paris,Web,Home,Home Sub2,10.0,2,0.0,20.0,14.78
O1756,2025-02-15 03:00:00,C10708,USA,New York,Mobile App,Sports,Sports Sub5,323.2,2,0.0,646.41,505.21
O1757,2025-08-25 23:00:00,C10657,Canada,Toronto,Marketplace,Sports,Sports Sub3,232.6,1,0.09,211.54,166.85
O1758,2025-01-22 22:00:00,C10527,India,Hyderabad,Web,Home,Home Sub5,10.0,1,0.09,9.11,6.11
O1759,2024-04-17 20:00:00,C10697,Germany,Berlin,Web,Sports,Sports Sub3,197.04,3,0.0,591.12,452.39
O1760,2025-05-29 15:00:00,C10367,France,Paris,Mobile App,Beauty,Beauty Sub3,131.18,1,0.0,131.18,72.66
O1761,2024-04-16 04:00:00,C10855,UK,Bristol,Web,Electronics,Electronics Sub4,108.1,5,0.0,540.51,421.77
O1762,2024-06-27 23:00:00,C10461,Sweden,Stockholm,Web,Sports,Sports Sub1,275.88,1,0.0,275.88,176.32
O1763,2025-07-04 07:00:00,C10203,Australia,Brisbane,Web,Electronics,Electronics Sub2,38.59,2,0.0,77.18,59.19
O1764,2025-09-06 03:00:00,C10348,Canada,Toronto,Mobile App,Electronics,Electronics Sub1,28.31,2,0.09,51.36,32.2
O1765,2024-10-25 11:00:00,C10166,Netherlands,Utrecht,Web,Electronics,Electronics Sub2,18.23,1,0.0,18.23,12.05
O1766,2025-02-14 12:00:00,C11082,France,Lyon,Web,Fashion,Fashion Sub5,235.84,1,0.0,235.84,148.42
O1767,2024-12-26 22:00:00,C10756,USA,San Francisco,Web,Home,Home Sub3,109.99,3,0.05,312.31,209.03
O1768,2024-07-01 10:00:00,C10202,Germany,Cologne,Web,Electronics,Electronics Sub1,148.99,2,0.0,297.99,168.69
O1769,2025-05-27 19:00:00,C10833,Canada,Toronto,Retail,Electronics,Electronics Sub3,185.84,2,0.0,371.68,263.76
O1770,2024-03-14 10:00:00,C11109,France,Marseille,Mobile App,Beauty,Beauty Sub5,76.68,2,0.0,153.36,99.99
O1771,2025-08-27 14:00:00,C10421,Australia,Brisbane,Web,Electronics,Electronics Sub5,137.81,1,0.03,133.66,102.66
O1772,2025-09-29 18:00:00,C10131,France,Lyon,Web,Electronics,Electronics Sub5,211.13,5,0.1,947.43,616.35
O1773,2024-11-27 08:00:00,C10781,Netherlands,Amsterdam,Web,Electronics,Electronics Sub1,127.6,1,0.0,127.6,83.45
O1774,2025-04-22 16:00:00,C10568,France,Paris,Marketplace,Electronics,Electronics Sub1,249.83,2,0.14,431.15,279.94
O1775,2024-08-02 05:00:00,C11394,Canada,Montreal,Mobile App,Sports,Sports Sub2,45.52,5,0.0,227.61,141.88
O1776,2025-08-03 03:00:00,C11183,Sweden,Stockholm,Web,Electronics,Electronics Sub5,138.93,2,0.0,277.85,213.02
O1777,2025-03-11 15:00:00,C10555,UK,London,Web,Electronics,Electronics Sub1,10.0,4,0.0,40.0,24.18
O1778,2025-03-02 18:00:00,C11062,Australia,Sydney,Web,Fashion,Fashion Sub2,30.97,2,0.04,59.6,45.31
O1779,2025-06-18 16:00:00,C11077,Germany,Cologne,Web,Fashion,Fashion Sub4,143.18,3,0.06,401.81,286.6
O1780,2024-07-18 13:00:00,C10391,Canada,Montreal,Web,Sports,Sports Sub2,175.1,2,0.35,227.62,274.16
O1781,2025-06-21 13:00:00,C10946,Netherlands,Amsterdam,Web,Electronics,Electronics Sub5,129.84,4,0.0,519.37,369.58
O1782,2024-03-04 08:00:00,C10422,France,Marseille,Mobile App,Fashion,Fashion Sub2,103.97,5,0.0,519.83,365.75
O1783,2025-08-25 07:00:00,C11180,Australia,Melbourne,Web,Electronics,Electronics Sub1,93.03,5,0.0,465.15,317.57
O1784,2024-04-12 23:00:00,C11243,Netherlands,Rotterdam,Mobile App,Electronics,Electronics Sub1,102.88,1,0.0,102.88,70.07
O1785,2024-01-28 08:00:00,C11105,Brazil,Brasília,Web,Beauty,Beauty Sub5,105.08,1,0.0,105.08,63.46
O1786,2024-03-18 04:00:00,C10801,Netherlands,Rotterdam,Retail,Sports,Sports Sub3,156.12,3,0.1,422.79,326.15
O1787,2024-09-22 09:00:00,C10037,Canada,Vancouver,Retail,Fashion,Fashion Sub4,56.24,5,0.0,281.2,211.36
O1788,2024-03-14 15:00:00,C10421,Sweden,Gothenburg,Web,Home,Home Sub1,10.0,2,0.06,18.75,13.17
O1789,2024-03-18 00:00:00,C11389,UK,Bristol,Retail,Electronics,Electronics Sub4,199.26,2,0.0,398.53,252.68
O1790,2024-03-21 21:00:00,C11085,USA,San Francisco,Web,Electronics,Electronics Sub4,66.45,3,0.0,199.35,123.9
O1791,2025-06-08 04:00:00,C11199,India,Hyderabad,Mobile App,Electronics,Electronics Sub2,175.07,2,0.0,350.14,269.19
O1792,2024-03-07 08:00:00,C11017,India,Hyderabad,Marketplace,Fashion,Fashion Sub2,62.42,1,0.0,62.42,47.8
O1793,2024-12-09 20:00:00,C10387,France,Lyon,Mobile App,Sports,Sports Sub5,59.49,2,0.06,111.38,69.44
O1794,2025-09-13 01:00:00,C10198,Canada,Vancouver,Mobile App,Fashion,Fashion Sub2,108.5,2,0.03,211.01,160.75
O1795,2024-12-03 07:00:00,C10005,USA,San Francisco,Retail,Home,Home Sub5,200.34,1,0.0,200.34,137.56
O1796,2025-03-19 19:00:00,C11117,Netherlands,Rotterdam,Web,Fashion,Fashion Sub4,191.12,2,0.0,382.24,227.35
O1797,2025-02-26 16:00:00,C10717,France,Marseille,Web,Sports,Sports Sub1,10.0,3,0.02,29.44,19.39
O1798,2024-11-17 16:00:00,C10154,Netherlands,Utrecht,Retail,Electronics,Electronics Sub1,30.2,1,0.0,30.2,20.69
O1799,2025-08-19 03:00:00,C10969,Germany,Hamburg,Retail,Electronics,Electronics Sub3,10.0,1,0.0,10.0,6.13
O1800,2025-02-11 16:00:00,C10560,USA,San Francisco,Retail,Sports,Sports Sub4,138.9,2,0.0,277.8,219.77
O1801,2024-07-19 23:00:00,C10221,Sweden,Stockholm,Web,Fashion,Fashion Sub3,62.49,3,0.0,187.48,135.5
O1802,2024-08-04 08:00:00,C10929,Australia,Sydney,Web,Electronics,Electronics Sub4,33.82,3,0.03,98.38,75.48
O1803,2024-01-06 18:00:00,C11358,Netherlands,Utrecht,Mobile App,Home,Home Sub4,140.45,1,0.0,140.45,100.43
O1804,2025-02-13 15:00:00,C11338,India,Hyderabad,Retail,Home,Home Sub1,150.08,2,0.0,300.17,203.63
O1805,2025-02-18 23:00:00,C11294,Netherlands,Amsterdam,Web,Sports,Sports Sub1,98.99,1,0.0,98.99,57.03
O1806,2025-10-12 03:00:00,C10064,Netherlands,Utrecht,Marketplace,Fashion,Fashion Sub3,26.17,3,0.0,78.52,50.75
O1807,2025-03-15 07:00:00,C10066,Brazil,Rio de Janeiro,Mobile App,Electronics,Electronics Sub3,111.87,2,0.35,145.43,168.94
O1808,2024-11-15 05:00:00,C11362,France,Paris,Mobile App,Electronics,Electronics Sub3,46.58,1,0.07,43.36,31.48
O1809,2024-05-04 11:00:00,C10178,India,Mumbai,Retail,Electronics,Electronics Sub1,10.0,2,0.0,20.0,12.22
O1810,2025-09-19 21:00:00,C10994,USA,San Francisco,Retail,Electronics,Electronics Sub4,247.42,1,0.0,247.42,149.17
O1811,2025-01-15 01:00:00,C11260,Brazil,São Paulo,Mobile App,Electronics,Electronics Sub5,163.76,1,0.0,163.76,90.09
O1812,2024-12-07 12:00:00,C10776,India,Bengaluru,Mobile App,Fashion,Fashion Sub3,10.0,3,0.03,29.03,23.08
O1813,2024-02-28 11:00:00,C10299,Australia,Brisbane,Web,Sports,Sports Sub3,26.46,1,0.0,26.46,21.13
O1814,2024-02-07 14:00:00,C10696,Germany,Munich,Web,Electronics,Electronics Sub1,10.0,2,0.15,16.92,15.03
O1815,2024-12-13 16:00:00,C11139,Brazil,Rio de Janeiro,Web,Beauty,Beauty Sub3,239.28,3,0.05,680.39,517.04
O1816,2025-05-20 13:00:00,C10265,Netherlands,Rotterdam,Marketplace,Fashion,Fashion Sub1,83.42,3,0.0,250.25,199.2
O1817,2024-03-29 13:00:00,C10625,Canada,Montreal,Mobile App,Fashion,Fashion Sub1,19.59,3,0.0,58.76,35.34
O1818,2024-10-21 16:00:00,C11117,France,Marseille,Mobile App,Sports,Sports Sub1,150.12,1,0.0,150.12,110.79
O1819,2025-06-05 21:00:00,C11082,India,Mumbai,Web,Sports,Sports Sub3,134.76,2,0.0,269.53,198.45
O1820,2025-04-11 15:00:00,C10534,India,Delhi,Mobile App,Electronics,Electronics Sub5,133.47,2,0.04,256.3,188.28
O1821,2024-11-09 18:00:00,C10031,France,Lyon,Retail,Beauty,Beauty Sub1,263.25,1,0.0,263.25,149.96
O1822,2024-04-22 15:00:00,C10717,UK,London,Retail,Sports,Sports Sub2,121.05,1,0.0,121.05,94.5
O1823,2025-04-09 17:00:00,C10884,Germany,Berlin,Retail,Sports,Sports Sub1,160.71,2,0.0,321.42,179.41
O1824,2025-05-27 01:00:00,C11282,Netherlands,Amsterdam,Retail,Fashion,Fashion Sub2,20.4,1,0.0,20.4,11.49
O1825,2024-11-09 05:00:00,C10374,Australia,Sydney,Web,Fashion,Fashion Sub3,107.38,1,0.11,95.89,76.61
O1826,2024-07-19 12:00:00,C10196,Netherlands,Utrecht,Web,Sports,Sports Sub3,120.77,2,0.0,241.54,132.92
O1827,2024-05-03 22:00:00,C10122,India,Delhi,Mobile App,Beauty,Beauty Sub1,208.99,1,0.0,208.99,151.99
O1828,2024-06-27 19:00:00,C10560,Australia,Sydney,Retail,Fashion,Fashion Sub3,121.51,5,0.0,607.53,431.72
O1829,2024-01-03 08:00:00,C11216,India,Mumbai,Web,Home,Home Sub3,164.63,1,0.15,140.22,111.37
O1830,2024-04-24 06:00:00,C10492,Brazil,São Paulo,Web,Electronics,Electronics Sub3,117.06,2,0.12,206.89,152.98
O1831,2024-01-20 08:00:00,C11343,Sweden,Malmö,Marketplace,Sports,Sports Sub4,158.89,1,0.14,136.89,114.23
O1832,2025-02-06 18:00:00,C10464,Brazil,Brasília,Mobile App,Fashion,Fashion Sub4,137.09,1,0.0,137.09,89.64
O1833,2024-10-12 19:00:00,C10388,Canada,Vancouver,Web,Electronics,Electronics Sub2,68.86,1,0.03,66.93,46.46
O1834,2024-07-23 13:00:00,C10634,USA,Austin,Web,Beauty,Beauty Sub4,138.26,4,0.17,459.91,356.43
O1835,2024-07-23 18:00:00,C10278,Brazil,São Paulo,Web,Sports,Sports Sub4,204.28,3,0.0,612.85,375.47
O1836,2024-01-18 22:00:00,C10401,Netherlands,Rotterdam,Mobile App,Fashion,Fashion Sub5,44.36,1,0.06,41.86,28.97
O1837,2025-02-09 01:00:00,C10750,Germany,Munich,Web,Sports,Sports Sub3,169.87,4,0.0,679.47,417.57
O1838,2025-02-10 22:00:00,C10063,Canada,Vancouver,Mobile App,Home,Home Sub4,10.0,2,0.0,20.0,13.54
O1839,2024-08-14 20:00:00,C10217,Australia,Brisbane,Web,Beauty,Beauty Sub4,73.31,3,0.35,142.96,133.65
O1840,2024-01-27 14:00:00,C10576,Germany,Hamburg,Mobile App,Home,Home Sub5,351.81,2,0.0,703.62,469.91
O1841,2024-01-19 12:00:00,C10484,Germany,Berlin,Mobile App,Home,Home Sub4,170.93,1,0.0,170.93,120.31
O1842,2025-01-03 11:00:00,C10305,Brazil,Brasília,Retail,Sports,Sports Sub3,11.05,1,0.0,11.05,6.18
O1843,2024-09-18 20:00:00,C10665,India,Bengaluru,Retail,Beauty,Beauty Sub5,63.03,2,0.15,107.36,89.78
O1844,2025-05-08 02:00:00,C10429,Brazil,Brasília,Marketplace,Home,Home Sub4,68.47,3,0.0,205.42,145.31
O1845,2024-07-31 13:00:00,C10837,France,Lyon,Retail,Electronics,Electronics Sub4,205.99,1,0.25,154.35,122.14
O1846,2024-05-31 18:00:00,C10758,Netherlands,Amsterdam,Web,Home,Home Sub1,57.2,1,0.0,57.2,45.53
O1847,2025-01-06 11:00:00,C10214,France,Marseille,Web,Fashion,Fashion Sub4,230.72,4,0.0,922.86,617.33
O1848,2024-08-13 07:00:00,C11326,Netherlands,Rotterdam,Web,Home,Home Sub3,124.58,1,0.0,124.58,80.77
O1849,2025-09-05 10:00:00,C10223,Netherlands,Rotterdam,Web,Electronics,Electronics Sub3,175.13,1,0.16,147.43,97.35
